COMMIT_HASH,REFACTORING_TYPE,COMMIT_DAY,LINES_ADDED,LINES_REMOVED,LINES_ADDED_LAST_COMMITS,LINES_REMOVED_LAST_COMMITS,LABEL
370670cfe26c7e1deeecca0f8993ef23f9777908,Move Source Folder,2786,9,12,1783,1243,0
fd27fc0468b896e76a9ee7b98ecb496309ec59e6,Change Package,2785,45,43,2175,1793,0
f6803cd2fbf1cd997a62eaeca4f23e0c5417886a,Rename Variable,2785,28,15,2454,2085,1
bd9d8a5704595c9658be475504fc59f02de53c77,Move And Rename Class,2776,918,257,1548,1839,0
bd9d8a5704595c9658be475504fc59f02de53c77,Extract Method,2776,918,257,1548,1839,0
bd9d8a5704595c9658be475504fc59f02de53c77,Inline Method,2776,918,257,1548,1839,0
9060abeb0f84bd671e9743f9cfc2f6bda47ac711,Move Class,2775,787,924,1011,1098,1
9060abeb0f84bd671e9743f9cfc2f6bda47ac711,Move And Rename Class,2775,787,924,1011,1098,1
9060abeb0f84bd671e9743f9cfc2f6bda47ac711,Extract Method,2775,787,924,1011,1098,1
9060abeb0f84bd671e9743f9cfc2f6bda47ac711,Rename Method,2775,787,924,1011,1098,1
9060abeb0f84bd671e9743f9cfc2f6bda47ac711,Rename Parameter,2775,787,924,1011,1098,1
9060abeb0f84bd671e9743f9cfc2f6bda47ac711,Inline Variable,2775,787,924,1011,1098,1
f1cbb1bff2e2f1a59c77774a96de35145a6daea9,Extract Variable,2775,5,4,1223,1160,0
85f40baf37ea3d5e3681a9927889056f2e78f5bc,Rename Method,2771,437,593,1256,945,1
85f40baf37ea3d5e3681a9927889056f2e78f5bc,Rename Parameter,2771,437,593,1256,945,1
bee9b1d6fcb302d2f3d03da5febc7a2a74b80242,Change Package,2770,307,307,1070,755,0
d68ed1aa6bb79176a6e6be5bd11de460b867f157,Rename Parameter,2761,12,11,1378,775,0
9618af08a0c1dd10af6096df7935972b8f350292,Extract Method,2757,250,183,1253,642,1
01ea864c28ed650da09988d75e6e26411a57e043,Extract Method,2755,217,66,1097,619,1
8e912a90945d3a8a2b1f13c1a84c670b699d2890,Inline Method,2754,470,378,627,241,1
8e912a90945d3a8a2b1f13c1a84c670b699d2890,Extract Method,2754,470,378,627,241,1
8e912a90945d3a8a2b1f13c1a84c670b699d2890,Rename Parameter,2754,470,378,627,241,1
64e7dfc3a7b1a77783e69aee959629fe9c28cf84,Rename Parameter,2747,121,117,571,249,0
64e7dfc3a7b1a77783e69aee959629fe9c28cf84,Rename Variable,2747,121,117,571,249,0
8b295458ce651f316cf712d4e5036e9883bf1bf1,Rename Method,2726,320,31,357,257,0
8b295458ce651f316cf712d4e5036e9883bf1bf1,Rename Variable,2726,320,31,357,257,0
867a76b83a2572f39ec169c55cd8d971d6dd2454,Extract Method,2698,125,50,512,478,0
867a76b83a2572f39ec169c55cd8d971d6dd2454,Extract Variable,2698,125,50,512,478,0
3e954fd5bfa74afd010468a51320caa8eed07336,Rename Variable,2686,61,43,537,448,0
798a9ac9686050ae5f16eaef23b28d6ee8c35a1d,Move Source Folder,2683,0,0,541,452,0
7835460388e1d2240c296d40d128b81a23f5f3f6,Move Method,2683,65,125,508,353,0
c5e3cea11946b614f2b8aa00dc4b28effd525008,Rename Attribute,2683,106,39,549,355,1
c5e3cea11946b614f2b8aa00dc4b28effd525008,Rename Variable,2683,106,39,549,355,1
ba4e15df1c49293f0eed64db46284c88970f9cac,Extract Method,2682,280,271,443,109,1
4ffff0c8576392cfd387e5ca84ef2a35c3f30e3e,Extract Variable,2682,86,13,375,114,0
9e3650b65cd34061cd297020bc3329fc8e1ef341,Rename Method,2674,4,4,378,117,0
64f4fdaf5f245634532fede428cc26612771d389,Rename Class,2660,32,26,376,116,0
0c2a5877ed64906c1370e65f992f520951847aa8,Move Class,2660,147,41,254,101,0
5f1156bf454ecd7756466b3e4ee04e87d0ce5425,Rename Variable,2659,174,25,173,133,1
e7da5be6a1816dac3560c938412024bcf09b0197,Rename Attribute,2658,18,18,156,118,1
5cb15eb308f592d24fa6f465defff4ef67f92f63,Rename Attribute,2658,7,7,911,194,0
d476b6e1a3e7074a6cb519c9f458b80428398a49,Extract Method,2658,30,25,3965,1508,1
08b823d65c7e66ff2f2c313406a8509bef5567ac,Rename Attribute,2658,25,26,4224,1732,1
d9faf8d549d2f7010a90d675c1bf223e5f3155d7,Rename Attribute,2655,93,57,4823,2153,0
2149a4727372bfafdeaf2bf47be76116c052c0e3,Move Source Folder,2655,1,3,4859,2189,0
33cb9103fc449cca00fd59eb1733958b600a6370,Extract Superclass,2654,762,83,4099,2108,0
f6477da24856625bfb6394b6819c14498befc3f7,Move Class,2654,3084,1339,1304,914,1
f6477da24856625bfb6394b6819c14498befc3f7,Extract Superclass,2654,3084,1339,1304,914,1
f6477da24856625bfb6394b6819c14498befc3f7,Extract Method,2654,3084,1339,1304,914,1
f6477da24856625bfb6394b6819c14498befc3f7,Rename Variable,2654,3084,1339,1304,914,1
f6477da24856625bfb6394b6819c14498befc3f7,Replace Variable With Attribute,2654,3084,1339,1304,914,1
f6477da24856625bfb6394b6819c14498befc3f7,Rename Parameter,2654,3084,1339,1304,914,1
f6477da24856625bfb6394b6819c14498befc3f7,Rename Attribute,2654,3084,1339,1304,914,1
f6477da24856625bfb6394b6819c14498befc3f7,Extract Class,2654,3084,1339,1304,914,1
f6477da24856625bfb6394b6819c14498befc3f7,Move Attribute,2654,3084,1339,1304,914,1
f6477da24856625bfb6394b6819c14498befc3f7,Push Down Attribute,2654,3084,1339,1304,914,1
f6477da24856625bfb6394b6819c14498befc3f7,Move Method,2654,3084,1339,1304,914,1
f6477da24856625bfb6394b6819c14498befc3f7,Push Down Method,2654,3084,1339,1304,914,1
ec44f91cf4fde64e871240c57fbeb7cf9935c162,Rename Parameter,2641,284,250,1639,1049,0
ec44f91cf4fde64e871240c57fbeb7cf9935c162,Pull Up Attribute,2641,284,250,1639,1049,0
90e8ee2c15e6dcc028b1d09e0c4cd8f3a47ca2ff,Rename Parameter,2640,692,478,2618,741,1
90e8ee2c15e6dcc028b1d09e0c4cd8f3a47ca2ff,Rename Attribute,2640,692,478,2618,741,1
90e8ee2c15e6dcc028b1d09e0c4cd8f3a47ca2ff,Inline Method,2640,692,478,2618,741,1
90e8ee2c15e6dcc028b1d09e0c4cd8f3a47ca2ff,Rename Method,2640,692,478,2618,741,1
90e8ee2c15e6dcc028b1d09e0c4cd8f3a47ca2ff,Extract Method,2640,692,478,2618,741,1
492272bd14ce33ec9c9460e3b8c3894101c7c5de,Rename Attribute,2640,37,39,6589,2973,1
0629023d6ba4d69461fd3157be91b04e90e60c3a,Move Class,2639,2,2,6732,2981,0
3d93c42cf04b9db159df41fac746b263f98fc969,Rename Class,2639,289,145,6571,2933,1
3d93c42cf04b9db159df41fac746b263f98fc969,Rename Method,2639,289,145,6571,2933,1
3d93c42cf04b9db159df41fac746b263f98fc969,Rename Variable,2639,289,145,6571,2933,1
3d93c42cf04b9db159df41fac746b263f98fc969,Replace Variable With Attribute,2639,289,145,6571,2933,1
6e24fe536a661c117e0c836422f0356e690e5938,Extract Superclass,2639,619,385,6146,2905,1
6e24fe536a661c117e0c836422f0356e690e5938,Extract Variable,2639,619,385,6146,2905,1
6e24fe536a661c117e0c836422f0356e690e5938,Extract Method,2639,619,385,6146,2905,1
6e24fe536a661c117e0c836422f0356e690e5938,Rename Parameter,2639,619,385,6146,2905,1
6e24fe536a661c117e0c836422f0356e690e5938,Rename Variable,2639,619,385,6146,2905,1
6e24fe536a661c117e0c836422f0356e690e5938,Pull Up Method,2639,619,385,6146,2905,1
6e24fe536a661c117e0c836422f0356e690e5938,Pull Up Attribute,2639,619,385,6146,2905,1
5f44423baaceca3a3406ea816785981f4ce75356,Rename Method,2637,1671,170,4493,2745,1
5f44423baaceca3a3406ea816785981f4ce75356,Extract Variable,2637,1671,170,4493,2745,1
e17d0ffef02a4d202be7312ab35a0588016a36a4,Inline Method,2605,4008,2271,971,544,1
e17d0ffef02a4d202be7312ab35a0588016a36a4,Extract Method,2605,4008,2271,971,544,1
e17d0ffef02a4d202be7312ab35a0588016a36a4,Extract Variable,2605,4008,2271,971,544,1
e17d0ffef02a4d202be7312ab35a0588016a36a4,Rename Attribute,2605,4008,2271,971,544,1
e17d0ffef02a4d202be7312ab35a0588016a36a4,Replace Variable With Attribute,2605,4008,2271,971,544,1
e17d0ffef02a4d202be7312ab35a0588016a36a4,Extract Class,2605,4008,2271,971,544,1
e17d0ffef02a4d202be7312ab35a0588016a36a4,Move Attribute,2605,4008,2271,971,544,1
e17d0ffef02a4d202be7312ab35a0588016a36a4,Move Method,2605,4008,2271,971,544,1
e17d0ffef02a4d202be7312ab35a0588016a36a4,Extract And Move Method,2605,4008,2271,971,544,1
3ec5b852a78a0d9c2cdf7d4a13d292309e58a981,Extract Method,2011,145,10,868,554,1
bd9206e2f92b2d0a3874533a088d771e4b9e20af,Move Attribute,2011,128,97,760,468,0
2284d6498572387c639f7c301b1f8de42daec87e,Move Class,2011,194,357,1625,909,1
2284d6498572387c639f7c301b1f8de42daec87e,Extract Class,2011,194,357,1625,909,1
2284d6498572387c639f7c301b1f8de42daec87e,Move Method,2011,194,357,1625,909,1
2284d6498572387c639f7c301b1f8de42daec87e,Move Attribute,2011,194,357,1625,909,1
4586bc4e90a79079abbaae1110380417d12ce95a,Extract Method,2009,18,10,2499,1441,0
9badf993943d00515edab356f223381a744a8c40,Extract Method,2009,486,70,2840,1982,1
9badf993943d00515edab356f223381a744a8c40,Rename Parameter,2009,486,70,2840,1982,1
9badf993943d00515edab356f223381a744a8c40,Parameterize Variable,2009,486,70,2840,1982,1
0f3af387b6af4e0969416e0994edaa39c9ffa9c7,Extract Method,2008,42,20,5802,6028,0
4794a26a3f26fe83a412f4972e716b19cd8d2371,Extract Method,2005,20,11,5791,6026,0
66f1f71f4fdb7b70b610b678f38857bdeed18836,Move Class,1995,1059,798,4744,5233,0
66f1f71f4fdb7b70b610b678f38857bdeed18836,Rename Parameter,1995,1059,798,4744,5233,0
66f1f71f4fdb7b70b610b678f38857bdeed18836,Extract Class,1995,1059,798,4744,5233,0
66f1f71f4fdb7b70b610b678f38857bdeed18836,Move Method,1995,1059,798,4744,5233,0
66f1f71f4fdb7b70b610b678f38857bdeed18836,Move Attribute,1995,1059,798,4744,5233,0
4afb51dc5926d2772334a0d5acd5d690c27e46ef,Rename Method,1995,892,542,3855,4694,0
4afb51dc5926d2772334a0d5acd5d690c27e46ef,Extract Method,1995,892,542,3855,4694,0
a7cb56225d34287cbf375b2d3d828a1dc638c732,Rename Method,1864,827,611,3033,4088,1
a7cb56225d34287cbf375b2d3d828a1dc638c732,Inline Method,1864,827,611,3033,4088,1
a7cb56225d34287cbf375b2d3d828a1dc638c732,Extract Method,1864,827,611,3033,4088,1
05ba914252ebd3ac045c5b0df1213c0921a363e9,Extract Method,1614,3004,4066,94,29,0
05ba914252ebd3ac045c5b0df1213c0921a363e9,Rename Variable,1614,3004,4066,94,29,0
bfddc2f62b74efc672741df43aeb7f1437abb3c9,Rename Method,1563,9,9,103,23,1
6cc9b333e7c240a4b5ab6ecb9bda613597ad0ead,Rename Parameter,1465,12,5,121,38,1
935d4a1a6d5cfeb891f390706f8999a8432a4a9a,Rename Parameter,1465,3,3,122,46,1
3b4a77f6ac7cdfe31cf0d03f0ecb22b06fa46b67,Rename Parameter,1465,5,5,162,65,0
4108e6723fc1cc7c0911fc3bb8a376849933ff7f,Rename Parameter,1464,65,7,167,70,0
d2d32bc782ca2fb26c5fd8f88e90bca771cf88d9,Rename Parameter,1462,18,3,232,113,0
0da6a634dfd1534daba1253fbfeb83d96dad90e4,Extract Method,1452,30,20,233,95,1
b3ecc91886be91b1da97e519487429101a581fc5,Inline Variable,1391,4,11,563,356,0
45aead90454ce9a781d3b04e1b1fb5589c5ac6f1,Extract And Move Method,1159,45,24,533,339,0
a210e6fce81ab9b5a44122da8c9efa73b8b20bf4,Extract Variable,844,70,12,484,330,0
600e9e45a9c25941c92b6a3af7dc1a82f9374614,Extract Method,779,83,46,616,328,1
e835c84836fd47f1aea4bf60c4b90decb28b9aa3,Rename Method,601,31,2,954,392,0
36be62806e8c539ca65577fbe1ece8ca1cdad504,Extract Method,425,334,272,653,172,0
d522d22b6c30379849e6e1f8f700eee63f64031f,Extract Method,425,15,7,992,407,0
ddb4e76abc9c07e8a09fbbe59f841a071a219420,Extract Variable,425,21,3,1552,899,0
6659b062d0e592e7c452846ba1404efb8898cf37,Extract And Move Method,422,215,44,1356,858,0
03be616177035202a0f2660f976d8a3b4428c0fb,Move Class,378,369,66,987,792,0
dfa10c4f5c52dd26817b14b65a1e13aaa09df10e,Extract Method,167,33,52,954,740,0
dfa10c4f5c52dd26817b14b65a1e13aaa09df10e,Rename Variable,167,33,52,954,740,0
0ded9fde10cbb1acb1b303fa2378799742af2245,Extract Method,42,354,242,600,498,0
c1384ff0c88f3426b3b143f5103f3a4623747065,Extract Method,29,581,495,19,3,0
0bd03790fe4632e7caab475389d3c792a94975ba,Extract Method,29,19,3,0,0,0
0233b452e41fc1c75c975b620892c3f24c8472e4,Move Class,5206,50,68,152,72,0
bf17e42ea110fbabb9e934f7d6246b32f31c6ef6,Move Class,5206,5,5,197,192,0
bf17e42ea110fbabb9e934f7d6246b32f31c6ef6,Rename Class,5206,5,5,197,192,0
56e84792987a9edd5200af11df41c4c989980c5d,Move Source Folder,5200,0,10,317,188,0
515ed3d91e9e8ed1c1e8538a2ecbfc1f08ea473b,Rename Method,3575,31,30,303,164,0
5badb5743937ebdc218a5ca51385e2153579cf1b,Extract And Move Method,3113,8,14,424,210,0
7b2847e882a9e4216dcf0f35d27101e363611532,Rename Method,3110,108,13,358,249,0
57807824bacf7008b5f0fb3e4d01db8f732f5f57,Move Method,2355,50,125,331,132,0
57807824bacf7008b5f0fb3e4d01db8f732f5f57,Pull Up Method,2355,50,125,331,132,0
2624cf44a4d60f0c0906ece09c7d4fe204fded07,Extract Method,2300,120,6,357,190,0
33cabe52b5ab65bcbb67a2b725b3d97d09749f18,Extract Method,2195,17,6,526,218,0
15a67164cbefb9f9ae03b334888947d5fe5dccb4,Extract Method,2162,129,60,398,159,1
40689aa2f3e6e601b51f6c590dbaf079325da772,Pull Up Method,2148,42,52,422,199,0
1befe1b93eec887971e729b89dd4d900319a06b0,Inline Method,2148,23,8,501,223,0
58fac658aba985ba77f8bd0156c6d01bec8d991b,Extract Superclass,2147,146,64,784,233,1
58fac658aba985ba77f8bd0156c6d01bec8d991b,Pull Up Method,2147,146,64,784,233,1
9f912437a14392f8d4c98aa811e9134fbf7b5a52,Extract Method,2092,186,34,621,213,0
c0c25f8124087822a43d085f2ec791a5c2c7858c,Rename Method,1988,1,1,844,248,0
413edb7f5000c8f53914bcaf73058d763adfd525,Rename Method,1531,66,92,1284,340,0
413edb7f5000c8f53914bcaf73058d763adfd525,Inline Method,1531,66,92,1284,340,0
39b19d33418245cf67dd1ce97d472b65b14e8d3d,Extract Method,1528,102,32,1209,330,1
af29beb2518f46e18de3e82c304b5ea9b0e6d090,Move Attribute,989,429,74,992,356,1
6b2fdb626af2547caa0ddda0e89d162f4605d924,Pull Up Attribute,955,23,14,1137,744,0
75548377c5f5821be2ca75eb247a6ddd4bbb6a88,Rename Method,955,224,36,1346,783,1
b1e1383fd8c33fc246ee253e6a9f7a047d3da38a,Extract Method,952,506,184,1078,617,1
d52ff3460273690514d70e716be1ff3201dca8c8,Extract And Move Method,945,27,22,1087,629,1
26ed002f4905b94a6a4275f9ad263cb8a2cadf00,Extract Method,883,212,100,1975,792,0
5d2e0209dcf8bbf4da152b042320ca07d57722f1,Inline Method,879,168,402,2200,470,1
7c43512bdd5cb27df373eca47c11a28a8b161046,Extract Method,878,433,75,1811,437,1
2962ae198015d4a26500a858b34d3d780738d4a8,Extract Superclass,878,238,18,2330,1096,0
885fb67a4ecf7c64696d679762b8a28489ead61f,Inline Method,731,36,34,5162,3307,0
77af585d9f0e629db4ecf8d468ef7b71c9d98e39,Extract Superclass,579,1100,263,5865,3802,1
77af585d9f0e629db4ecf8d468ef7b71c9d98e39,Inline Method,579,1100,263,5865,3802,1
77af585d9f0e629db4ecf8d468ef7b71c9d98e39,Pull Up Method,579,1100,263,5865,3802,1
4ab5b9e453d0e0ef51fc1d36a5e21aaf21b44c81,Extract Method,533,393,80,5689,3809,0
2cff9ca4984e054467e6b0efb20d7c462762635a,Inline Method,525,44,42,10721,8189,0
e5a284c0486a8b2a4289605939074cc6ddf9df44,Rename Class,520,757,677,10282,7692,0
e5a284c0486a8b2a4289605939074cc6ddf9df44,Extract Method,520,757,677,10282,7692,0
02d8160f14dd155a86bb1022cd6fdd5dbee7421c,Rename Method,515,2868,2245,7612,5470,1
f3eb1977debfe1fd0704d78285e99243e6b7aa07,Extract Superclass,514,1803,758,7097,5993,1
f3eb1977debfe1fd0704d78285e99243e6b7aa07,Push Down Method,514,1803,758,7097,5993,1
b309e5f13acc315b4fd18dc8d151a61f46d7d7f7,Rename Method,507,217,87,12103,8116,0
b309e5f13acc315b4fd18dc8d151a61f46d7d7f7,Inline Method,507,217,87,12103,8116,0
2327c42440cd4927ac5fc91ed93756cb0c87c96d,Rename Method,506,5076,4422,7409,3923,1
2327c42440cd4927ac5fc91ed93756cb0c87c96d,Extract Method,506,5076,4422,7409,3923,1
2327c42440cd4927ac5fc91ed93756cb0c87c96d,Inline Method,506,5076,4422,7409,3923,1
2327c42440cd4927ac5fc91ed93756cb0c87c96d,Move Method,506,5076,4422,7409,3923,1
2327c42440cd4927ac5fc91ed93756cb0c87c96d,Pull Up Method,506,5076,4422,7409,3923,1
3f4b9289b916bb1e9e4653021473cefdc9ab0aa2,Move Class,462,318,180,7146,3818,1
3f4b9289b916bb1e9e4653021473cefdc9ab0aa2,Rename Method,462,318,180,7146,3818,1
3f4b9289b916bb1e9e4653021473cefdc9ab0aa2,Extract Method,462,318,180,7146,3818,1
3f4b9289b916bb1e9e4653021473cefdc9ab0aa2,Pull Up Method,462,318,180,7146,3818,1
3f4b9289b916bb1e9e4653021473cefdc9ab0aa2,Extract And Move Method,462,318,180,7146,3818,1
be0fb2155777f7d9333ed9547d4a86342800e966,Move Class,462,198,23,7100,3848,0
430fdd01e75a5e681274aa65adeb2d9826ee45a8,Rename Method,460,1288,1281,6081,2677,1
a966d3b853aa757fd5556191c6ea18ffa6591ce1,Move Class,423,5223,2210,1651,514,1
a966d3b853aa757fd5556191c6ea18ffa6591ce1,Extract Superclass,423,5223,2210,1651,514,1
a966d3b853aa757fd5556191c6ea18ffa6591ce1,Move Attribute,423,5223,2210,1651,514,1
a966d3b853aa757fd5556191c6ea18ffa6591ce1,Pull Up Method,423,5223,2210,1651,514,1
074cc8809cf0884f38bb22622d81209778a02b32,Push Down Method,423,382,229,1344,313,1
074cc8809cf0884f38bb22622d81209778a02b32,Pull Up Method,423,382,229,1344,313,1
074cc8809cf0884f38bb22622d81209778a02b32,Move Method,423,382,229,1344,313,1
04d66747e69273ed8ed520ddfefb86d85755e4b1,Extract Method,423,55,75,1430,349,0
04d66747e69273ed8ed520ddfefb86d85755e4b1,Inline Method,423,55,75,1430,349,0
e7e9416133d270304cdbb567af88c62166a0be9a,Rename Class,416,152,53,1997,364,0
d5a51635e77e49efbf18c5b51834f533e7972953,Extract Method,416,269,110,1770,287,1
bdbe018e7dea67afe7f52643c88a76e7cc8c74d6,Rename Method,368,793,47,1545,373,1
d18306f1ea97b252744c051c8add384e56689d34,Extract Method,368,75,28,2330,908,0
d1c2ae2b56e1eb4cb22caea0ba06bda89e5d0b4e,Rename Method,352,141,111,5009,2788,1
af69a899246ea9aaf87a8ab581fb9cdb87e444d9,Rename Class,352,719,68,4338,2734,0
a3e590e95b0200e58068cab4b1ea91c5313d46ee,Extract Method,352,42,33,4319,2711,1
e6b562c6eca79b82a57a4532768d775d76f48694,Rename Method,352,568,133,4365,2771,0
e6b562c6eca79b82a57a4532768d775d76f48694,Extract Method,352,568,133,4365,2771,0
73f1fffe48c5f26e2c29280385bf0e8f2b9627ac,Move Attribute,293,860,563,4967,3718,0
73f1fffe48c5f26e2c29280385bf0e8f2b9627ac,Move Method,293,860,563,4967,3718,0
632e72228ad994efa19c0a9ae84923718f259cdf,Rename Method,289,2820,1991,2637,1840,1
632e72228ad994efa19c0a9ae84923718f259cdf,Extract Method,289,2820,1991,2637,1840,1
ebe43573039242c0997bef4938cb1e2d81d08ea0,Extract Method,280,48,14,2796,1874,0
5659f6cff55102c7cb7d6a1f6b575dcf33df4a5b,Rename Method,258,23,10,2842,1933,1
706bd3170bc91f523b04cfcb120576701b5c7028,Extract Method,258,614,193,2892,2133,1
706bd3170bc91f523b04cfcb120576701b5c7028,Rename Method,258,614,193,2892,2133,1
323e8b214459b3977973c01a048a979dc778f100,Move Class,258,1462,1510,1517,743,1
323e8b214459b3977973c01a048a979dc778f100,Move Attribute,258,1462,1510,1517,743,1
323e8b214459b3977973c01a048a979dc778f100,Rename Method,258,1462,1510,1517,743,1
323e8b214459b3977973c01a048a979dc778f100,Move Method,258,1462,1510,1517,743,1
aa27fa0ec5fab4247136a2233b6c4b0be0087962,Rename Method,248,490,113,3094,1615,1
aa27fa0ec5fab4247136a2233b6c4b0be0087962,Extract Method,248,490,113,3094,1615,1
112774edae824e6e07ed9d64f637b4b7c19cea3b,Rename Method,248,207,48,3051,1758,0
112774edae824e6e07ed9d64f637b4b7c19cea3b,Extract Method,248,207,48,3051,1758,0
f29394859dec11a4f037668aa33edae26338fb73,Rename Method,248,69,69,6508,2161,1
b8780b1aa2eff978c3612fa43b58efb5b9ca50a0,Rename Method,246,664,393,8649,3786,1
b8780b1aa2eff978c3612fa43b58efb5b9ca50a0,Move Method,246,664,393,8649,3786,1
989fbe2e44ad4e994dc810fa54290636a7339712,Rename Method,244,87,120,8584,8074,0
989fbe2e44ad4e994dc810fa54290636a7339712,Move Method,244,87,120,8584,8074,0
a6e246c774fb91eefeadf28c46a10e768ac8cc7b,Move Class,241,2067,985,8610,7423,1
a6e246c774fb91eefeadf28c46a10e768ac8cc7b,Rename Package,241,2067,985,8610,7423,1
a6e246c774fb91eefeadf28c46a10e768ac8cc7b,Rename Class,241,2067,985,8610,7423,1
a6e246c774fb91eefeadf28c46a10e768ac8cc7b,Extract Method,241,2067,985,8610,7423,1
65bf4da7590edc460ec68e18f35d201ec685bf86,Extract And Move Method,232,164,191,8446,7232,1
34b7a47ae949c763178a457582a5df2cb564f53d,Move Attribute,230,3526,472,4920,6760,1
34b7a47ae949c763178a457582a5df2cb564f53d,Pull Up Attribute,230,3526,472,4920,6760,1
34b7a47ae949c763178a457582a5df2cb564f53d,Extract Method,230,3526,472,4920,6760,1
34b7a47ae949c763178a457582a5df2cb564f53d,Pull Up Method,230,3526,472,4920,6760,1
7048cacf72013ed3dcac2b60755aad10cb8bb2b9,Push Down Attribute,29,2805,2018,2115,4742,1
7048cacf72013ed3dcac2b60755aad10cb8bb2b9,Move Attribute,29,2805,2018,2115,4742,1
7048cacf72013ed3dcac2b60755aad10cb8bb2b9,Extract Superclass,29,2805,2018,2115,4742,1
7048cacf72013ed3dcac2b60755aad10cb8bb2b9,Inline Method,29,2805,2018,2115,4742,1
7048cacf72013ed3dcac2b60755aad10cb8bb2b9,Extract Method,29,2805,2018,2115,4742,1
7048cacf72013ed3dcac2b60755aad10cb8bb2b9,Rename Method,29,2805,2018,2115,4742,1
7048cacf72013ed3dcac2b60755aad10cb8bb2b9,Push Down Method,29,2805,2018,2115,4742,1
7048cacf72013ed3dcac2b60755aad10cb8bb2b9,Pull Up Method,29,2805,2018,2115,4742,1
7048cacf72013ed3dcac2b60755aad10cb8bb2b9,Extract And Move Method,29,2805,2018,2115,4742,1
b59050d6f0fe675ddc8555b99fc83915b4a20079,Move Class,19,22,4408,2093,334,0
207c6dd98407506ff367d072be25b56f37989215,Move Class,11,2093,334,0,0,1
207c6dd98407506ff367d072be25b56f37989215,Extract Interface,11,2093,334,0,0,1
207c6dd98407506ff367d072be25b56f37989215,Extract Superclass,11,2093,334,0,0,1
207c6dd98407506ff367d072be25b56f37989215,Rename Method,11,2093,334,0,0,1
207c6dd98407506ff367d072be25b56f37989215,Inline Method,11,2093,334,0,0,1
207c6dd98407506ff367d072be25b56f37989215,Extract Method,11,2093,334,0,0,1
207c6dd98407506ff367d072be25b56f37989215,Pull Up Method,11,2093,334,0,0,1
207c6dd98407506ff367d072be25b56f37989215,Push Down Method,11,2093,334,0,0,1
fb7aae4c64f7d2bf6dced00c49c3ffc428b2d572,Rename Method,6029,13,13,353,309,0
7fabd00432b9974240f1df75e1e7fa63ba276589,Move Class,5497,135,106,273,228,0
d651fb37e5a3ebc1f0a4241fe569d13f6e460bae,Inline Method,5456,48,62,249,173,0
72ff538d79184b2542502edbbbb4b6e38d2a71c2,Extract And Move Method,5426,18,4,487,237,0
057b36f3f0235f39b65ede6292dbdd4546201666,Extract Method,5425,134,122,384,122,0
19af5379fa93633e2c7bc0326fc5f3b28aaf192f,Extract Method,5185,18,15,433,138,0
c0277c63ac45e691270e5c7b41844ccaec02bc47,Extract Interface,4673,55,25,479,119,0
50a124bf76c36d47d797306ccadcb3d97c43caca,Rename Method,4672,24,7,573,159,1
0a3c3449fe484d17b04516d562226337c1b10255,Extract Method,4670,256,68,372,107,0
9fb2ca62d1cd49e037d14fb35a00d75a6266a8ea,Extract Method,4663,31,7,370,100,0
7caaa91a86e1cf827a6fde2e5a04aed2859ac980,Extract Method,4661,67,31,361,71,0
bc21e8bde6b30b563f4e6c7d321adf128855de9f,Rename Method,4635,101,6,281,222,0
b262d06a27c3d1e7f0b970ef86b16a6270f9119d,Extract Method,4635,118,47,164,176,0
809652a391eca056eebc494d106a4bb0ceefdd59,Extract Method,4634,55,16,148,162,0
d219afb072c0786e1195479d9bf1731ad8c6da1f,Extract Method,4634,29,0,153,169,0
e68628bb255ff74b33ae19a37e17058806d9592a,Extract Method,4625,58,2,600,190,0
2e6efa8f0eff04d95fc55fe0c3bd0f78a72bbc1b,Pull Up Method,4623,21,157,639,35,0
e7e48da660e17bbe5c0f8959c2cb9f6d60555cab,Rename Method,4478,1,1,652,48,0
